Day,Fajr,Shuruk,Duhr,Asr,Maghrib,Isha
01,05:59,07:28,12:35,15:07,17:31,18:58
02,05:59,07:28,12:36,15:08,17:31,18:59
03,05:59,07:29,12:36,15:08,17:32,19:00
04,05:59,07:29,12:37,15:09,17:33,19:00
05,06:00,07:29,12:37,15:10,17:34,19:01
06,06:00,07:29,12:37,15:11,17:35,19:02
07,06:00,07:29,12:38,15:11,17:36,19:03
08,06:00,07:29,12:38,15:12,17:36,19:03
09,06:00,07:29,12:39,15:13,17:37,19:04
10,06:00,07:29,12:39,15:14,17:38,19:05
11,06:00,07:29,12:40,15:15,17:39,19:06
12,06:00,07:29,12:40,15:16,17:40,19:06
13,06:00,07:28,12:40,15:16,17:41,19:07
14,06:00,07:28,12:41,15:17,17:42,19:08
15,06:00,07:28,12:41,15:18,17:43,19:09
16,06:00,07:28,12:41,15:19,17:44,19:10
17,06:00,07:28,12:42,15:20,17:45,19:11
18,05:59,07:27,12:42,15:21,17:46,19:11
19,05:59,07:27,12:42,15:21,17:47,19:12
20,05:59,07:26,12:43,15:22,17:48,19:13
21,05:59,07:26,12:43,15:23,17:49,19:14
22,05:58,07:26,12:43,15:24,17:50,19:15
23,05:58,07:25,12:44,15:25,17:51,19:16
24,05:58,07:25,12:44,15:26,17:51,19:17
25,05:57,07:24,12:44,15:27,17:52,19:17
26,05:57,07:24,12:44,15:27,17:53,19:18
27,05:56,07:23,12:44,15:28,17:54,19:19
28,05:56,07:22,12:45,15:29,17:55,19:20
29,05:55,07:22,12:45,15:30,17:56,19:21
30,05:55,07:21,12:45,15:31,17:57,19:22
31,05:54,07:20,12:45,15:32,17:58,19:23
